date,geo,hashtags,id,text,type,username
2019-07-06 19:14:07+00:00,,#californiaquake #WeatherWarfare #GeoengineeringWatchpic,1147584529332203520,"No. Surely not. Did you know #californiaquake swarm is within several miles of Naval Air Weapons Station China Lake? Did you know US Navy has weapons that trigger earthquakes, as reported by @MichelChossudovksy and others since his #WeatherWarfare article? #GeoengineeringWatchpic.twitter.com/PFkC0K0ZF3",official,DeborahDupre
2019-07-06 19:03:58+00:00,,,1147581975684796416,"Last night's 5.5 earthquake nobody's talking about? Only 3 km deep, at Inyokern, Calif, 10 miles west of Ridgecrest It rocked California/Mexican border area quite a while, similar to Ridgecrest quake https://earthquaketrack.com/mx-02-tijuana/recent …",official,DeborahDupre
2019-07-06 19:02:30+00:00,,,1147581605109616640,Dodgers tried to do an earthquake to get the game canceled & it didn’t work. They’re in a tailspin!,official,bennlacy
2019-07-06 18:34:35+00:00,,#idgaf #summer19 #SummerVibes #vibes #highaf #lit #california #Earthquake #socal #rickandmorty #adultswimpic,1147574581059653632,The motto of summer ‘19!!! #idgaf #summer19 #SummerVibes #vibes #highaf #lit #california #Earthquake #socal #rickandmorty #adultswimpic.twitter.com/jrNxPUoI8V,official,Daat_Duude
2019-07-06 18:28:15+00:00,,,1147572986339155968,I am the earthquake defender,official,AndrewD_Saul
2019-07-06 18:26:48+00:00,,#BajaCalifornia #californiaearthquakes #californiaquakepic,1147572620218384384,"Recent California & Mexico earthquake swarms, a 6.4 two days ago and 7.1 last night are unnerving. In California? In Baja California, Mexico? Prepare now. Earthquake Survival Kit checklist: https://www.ready.gov/build-a-kit #BajaCalifornia #californiaearthquakes #californiaquakepic.twitter.com/fMVUW0Al4l",official,DeborahDupre
2019-07-06 18:15:40+00:00,,,1147569818289131520,The one thing that makes the CA taxes and earthquakes worthwhile. pic.twitter.com/I9vtd2vx7z,official,aggdotred
2019-07-06 18:13:37+00:00,,,1147569302821724161,Californians have an earthquake and forget how to act pic.twitter.com/1STZW73QLO,official,floriduhkilos
2019-07-06 18:00:05+00:00,,,1147565896405094400,Last night I had two margaritas and an earthquake with my dinner. How you doin?,official,TookyMonster
2019-07-06 17:44:36+00:00,,,1147562003210231808,boi california can keep its earthquakes I’m going back to phoenix,official,paige_suhayda
